# This file is part of tsunami_lab.
# @author Alexander Breuer, alex.breuer AT uni-jena.de
#
# This file contains a collection of middle state water heights $h^*$ for the homogenous
# shallow water equations and given initial values $\begin{bmatrix}h \\  hu \end{bmatrix}_l$ and
# $\begin{bmatrix} h \\ hu \end{bmatrix}_r$ in a Riemann problem.
#
hLeft,hRight,huLeft,huRight,hStar
8361.839876951553,8361.839876951553,-391.7761190030926,391.7761190030926,8360.472038617068
8686.068520120141,8686.068520120141,357.5237314993975,-357.5237314993975,8687.2933451524
2041.309459547477,2041.309459547477,-76.88832244533485,76.88832244533485,2040.766155978977
5349.796495194848,5349.796495194848,226.7099504242808,-226.7099504242808,5350.786158641125
4867.238070365155,4867.238070365155,-175.0737806312109,175.0737806312109,4866.436895273122
7059.777009445344,7059.777009445344,-616.1754239096902,616.1754239096902,7057.435810246512
7748.492047462727,7748.492047462727,640.7313352744369,-640.7313352744369,7750.816204258122
8243.542627293329,8243.542627293329,761.8408474320365,-761.8408474320365,8246.221845497674
3015.121916055472,3015.121916055472,-258.9779870559945,258.9779870559945,3013.61627419514
7424.492339272691,7424.492339272691,-488.2683917750566,488.2683917750566,7422.683232217561
7155.735497406262,7155.735497406262,422.3891375743329,-422.3891375743329,7157.329816636052
1776.30798353095,1776.30798353095,168.0203349375464,-168.0203349375464,1777.581035050841
1299.911675662148,1299.911675662148,-18.34376574020695,18.34376574020695,1299.749239207616
5443.730539800948,5443.730539800948,-158.6227770408695,158.6227770408695,5443.044152808293
10483.38325887115,10483.38325887115,984.155035380213,-984.155035380213,10486.45235196758
3718.133292374173,3718.133292374173,6.798453185097716,-6.798453185097716,3718.168889437373
6392.979643952109,6392.979643952109,140.5408413448599,-140.5408413448599,6393.540854616595
2444.797815061689,2444.797815061689,223.3470671904658,-223.3470671904658,2446.240223668349
8206.190088795647,8206.190088795647,321.2969878125315,-321.2969878125315,8207.322531779477
2786.503946161597,2786.503946161597,2.683867675769832,-2.683867675769832,2786.520179109593
5526.668875338351,5526.668875338351,35.57797304839598,-35.57797304839598,5526.821673446562
7636.115041578982,7636.115041578982,586.4573075202298,-586.4573075202298,7638.257913080102
9731.436227448527,9731.436227448527,493.7854087437557,-493.7854087437557,9733.034434738529
10478.44023751907,10478.44023751907,979.7417697890893,-979.7417697890893,10481.49628754084
5977.335233794622,5977.335233794622,595.7109230506985,-595.7109230506985,5979.795555675481
1514.294789017662,1514.294789017662,149.6091578049032,-149.6091578049032,1515.522529101014
1630.838422721585,1630.838422721585,-93.44536477008974,93.44536477008974,1630.099721861131
2812.862659793573,2812.862659793573,-63.50921900270038,63.50921900270038,2812.480351915906
9183.254587109546,9183.254587109546,15.29593953346581,-15.29593953346581,9183.305548813983
2777.624240906034,2777.624240906034,266.5834119527543,-266.5834119527543,2779.239435974243
8894.533155149682,8894.533155149682,216.8206495409566,-216.8206495409566,8895.267184655895
2660.123233383058,2660.123233383058,-78.30933576795319,78.30933576795319,2659.638493925785
10150.44655607409,10150.44655607409,-544.4896093549387,544.4896093549387,10148.72113911945
